Time(hours),strain (ustrain),Stress ,Temperature,Humidity
3537.266914,13197.99732,6.02,19.3,50
3537.766695,13192.84096,6.02,19.2,50
3538.266913,13194.27215,6.02,19.2,50
3538.766689,13191.17818,6.02,19.1,50
3539.266694,13186.79158,6.02,19.1,50
3539.766688,13182.92708,6.02,19.1,50
3540.266914,13187.51502,6.02,19.1,50
3540.766688,13187.26584,6.02,19.1,50
3541.266702,13186.48344,6.02,19.1,50
3541.766703,13186.48344,6.02,19.1,50
3542.266688,13190.09914,6.02,19.1,51
3542.766688,13192.93244,6.02,19.3,51
3543.26669,13201.54718,6.02,19.3,51
3543.766692,13205.41129,6.02,19.4,52
3544.266703,13183.50507,6.02,19.1,53
3544.766915,13174.83713,6.02,18.9,54
3545.266697,13174.06699,6.02,18.8,55
3545.766694,13182.05665,6.02,18.9,55
3546.26669,13183.59809,6.02,19,55
3546.766693,13191.59962,6.02,19.1,55
3547.266917,13199.5556,6.02,19.2,54
3547.76669,13204.19139,6.02,19.3,53
3548.266689,13210.64,6.02,19.4,52
3548.766911,13211.84957,6.02,19.5,52
3549.266702,13217.00632,6.02,19.6,53
3549.766698,13222.93359,6.02,19.6,54
3550.266689,13229.12115,6.02,19.7,54
3550.76691,13229.08172,6.02,19.8,55
3551.26669,13232.68517,6.02,19.8,55
3551.766699,13233.97742,6.02,19.8,56
3552.266701,13237.32019,6.02,19.8,56
3552.766689,13241.45722,6.02,19.9,58
3553.266689,13246.08038,6.02,19.9,60
3553.766696,13251.23675,6.02,19.9,60
3554.266687,13250.45474,6.02,19.9,60
3554.766689,13255.08976,6.02,19.9,60
3555.2667,13256.89148,6.02,19.9,60
3555.766688,13257.67388,6.02,19.8,61
3556.26669,13255.61148,6.02,19.8,61
3556.766691,13252.25646,6.02,19.8,60
3557.266701,13248.14316,6.02,19.7,59
3557.766699,13244.8,6.02,19.7,58
3558.266916,13242.10756,6.02,19.7,58
3558.766687,13237.99388,6.02,19.6,58
3559.26669,13234.39043,6.02,19.6,58
3559.76692,13234.44057,6.02,19.6,58
3560.266702,13229.5445,6.02,19.5,58
3560.766914,13231.49167,6.02,19.4,58
3561.266694,13228.13665,6.02,19.4,58
3561.766697,13228.13665,6.02,19.4,59
3562.26669,13230.19943,6.02,19.4,59
3562.766693,13233.03273,6.02,19.4,60
3563.266696,13235.09512,6.02,19.4,60
3563.766691,13238.18947,6.02,19.4,60
3564.266691,13238.96,6.02,19.4,61
3564.766688,13242.56344,6.02,19.4,61
3565.266702,13241.2712,6.02,19.4,61
3565.7667,13243.07292,6.02,19.4,61
3566.266687,13245.64593,6.02,19.4,61
3566.766692,13249.50967,6.02,19.5,60
3567.266695,13247.44689,6.02,19.5,60
3567.766695,13246.67713,6.02,19.4,60
3568.266698,13247.19809,6.02,19.4,60
3568.766692,13249.77072,6.02,19.5,60
3569.266689,13253.63483,6.02,19.5,60
3569.7667,13251.31177,6.02,19.5,61
3570.266691,13256.20746,6.02,19.5,61
3570.766689,13257.49971,6.02,19.5,61
3571.266698,13261.6134,6.02,19.5,61
3571.766692,13265.21684,6.02,19.6,62
3572.266917,13265.23139,6.02,19.6,61
3572.76669,13266.77206,6.02,19.6,61
3573.266704,13272.69933,6.02,19.7,61
3573.766698,13279.0534,6.02,19.8,62
3574.26669,13284.48306,6.02,19.9,63
3574.76669,13291.96134,6.02,19.9,65
3575.266689,13299.72593,6.02,19.9,66
3575.766695,13305.66469,6.02,19.9,66
3576.266701,13309.80172,6.02,19.9,66
3576.766688,13311.09359,6.02,20,66
3577.266689,13315.23062,6.02,20,65
3577.766697,13316.26258,6.02,20,65
3578.266688,13318.58565,6.02,20,66
3578.766689,13320.1267,6.02,19.9,66
3579.266701,13323.49321,6.02,19.9,67
3579.766689,13325.03426,6.02,19.9,67
3580.266691,13325.29493,6.02,19.9,68
3580.766693,13329.41971,6.02,19.9,68
3581.2667,13331.74354,6.02,19.9,69
3581.7667,13332.7866,6.02,19.9,69
3582.266692,13334.0666,6.02,19.8,68
3582.766694,13333.29684,6.02,19.8,67
3583.26669,13334.32804,6.02,19.8,67
3583.766922,13329.06833,6.02,19.7,67
3584.266698,13326.23541,6.02,19.7,67
3584.76669,13324.42182,6.02,19.7,66
3585.266693,13319.77493,6.02,19.6,65
3585.766692,13317.45148,6.02,19.6,65
3586.266917,13320.9378,6.02,19.6,65
3586.766691,13316.03024,6.02,19.6,65
3587.266696,13314.99904,6.02,19.5,65
3587.766691,13313.9556,6.02,19.5,65
3588.266693,13312.41455,6.02,19.5,65
3588.766688,13313.44574,6.02,19.4,65
3589.266704,13310.60134,6.02,19.4,65
3589.766925,13309.94718,6.02,19.4,64
3590.26669,13309.17665,6.02,19.4,64
3590.76669,13312.00957,6.02,19.4,64
3591.266692,13314.07234,6.02,19.5,64
3591.766696,13316.39617,6.02,19.5,64
3592.266926,13325.46373,6.02,19.5,64
3592.766694,13322.36938,6.02,19.5,63
3593.266689,13325.7244,6.02,19.5,62
3593.766697,13327.01627,6.02,19.6,62
3594.266692,13327.26545,6.02,19.6,61
3594.76669,13330.37167,6.02,19.6,61
3595.266698,13334.23617,6.02,19.7,61
3595.766693,13335.52842,6.02,19.8,62
3596.266689,13332.96038,6.02,19.9,62
3596.766691,13335.5445,6.02,19.9,62
3597.266707,13338.38967,6.02,20,62
3597.766704,13339.6823,6.02,20,61
3598.266691,13337.75694,6.02,20.1,60
3598.766693,13334.4023,6.02,20.1,58
3599.266913,13335.48096,6.02,20.1,57
3599.766696,13330.05206,6.02,20.1,56
3600.266701,13329.28153,6.02,20.1,56
3600.766696,13325.66584,6.02,20.1,56
3601.266691,13326.95809,6.02,20,57
3601.766698,13324.63464,6.02,20,57
3602.266696,13322.05014,6.02,20,59
3602.766691,13321.01895,6.02,19.9,60
3603.266925,13320.78124,6.02,19.9,60
3603.766689,13320.27139,6.02,19.9,60
3604.266691,13320.52057,6.02,19.9,60
3604.766697,13318.71885,6.02,19.9,60
3605.266703,13318.19675,6.02,19.9,60
3605.766701,13318.45818,6.02,19.9,60
3606.266694,13318.45818,6.02,19.9,60
3606.76669,13317.16555,6.02,19.9,60
3607.266691,13318.97952,6.02,19.9,60
3607.766699,13319.22794,6.02,19.9,60
3608.266704,13320.0111,6.02,19.8,60
3608.766691,13318.45818,6.02,19.8,60
3609.266694,13315.61301,6.02,19.8,60
3609.766694,13313.55062,6.02,19.8,59
3610.266691,13312.51866,6.02,19.8,59
3610.766695,13310.71694,6.02,19.7,58
3611.266922,13307.27656,6.02,19.7,58
3611.766694,13304.18297,6.02,19.7,57
3612.266693,13299.53569,6.02,19.7,57
3612.766691,13294.87656,6.02,19.6,57
3613.266706,13291.78297,6.02,19.6,57
3613.766927,13307.39177,6.02,19.6,57
3614.266692,13308.94469,6.02,19.6,57
3614.766693,13309.45416,6.02,19.6,58
3615.266693,13311.52919,6.02,19.7,57
3615.766698,13311.52919,6.02,19.6,57
3616.266702,13311.00708,6.02,19.6,56
3616.766695,13310.74641,6.02,19.7,56
3617.266689,13309.97589,6.02,19.7,56
3617.766698,13310.23732,6.02,19.7,57
3618.266698,13309.97589,6.02,19.8,57
3618.766691,13289.17244,6.02,19.8,57
3619.266701,13289.17244,6.02,19.8,58
3619.766693,13290.20402,6.02,19.8,57
3620.266691,13291.23522,6.02,19.8,57
3620.766693,13292.01799,6.02,19.8,57
3621.266707,13288.39005,6.02,19.8,56
3621.766699,13286.06699,6.02,19.8,55
3622.266693,13285.54526,6.02,19.8,54
3622.766693,13282.70048,6.02,19.8,54
3623.266697,13282.45129,6.02,19.8,54
3623.766699,13280.37665,6.02,19.8,54
3624.266708,13281.6689,6.02,19.8,54
3624.766691,13279.60612,6.02,19.8,54
3625.266692,13279.08478,6.02,19.8,54
3625.766699,13279.08478,6.02,19.8,54
3626.266691,13278.83598,6.02,19.8,55
3626.766692,13278.05321,6.02,19.8,56
3627.266702,13278.57493,6.02,19.8,56
3627.766692,13279.86718,6.02,19.8,56
3628.266694,13282.19062,6.02,19.8,57
3628.766702,13280.37665,6.02,19.8,57
3629.266703,13280.89837,6.02,19.8,57
3629.766707,13280.37665,6.02,19.8,57
3630.266694,13280.89837,6.02,19.8,58
3630.766691,13281.6689,6.02,19.8,58
3631.266692,13282.70048,6.02,19.8,58
3631.766702,13282.19062,6.02,19.8,58
3632.266701,13282.96077,6.02,19.8,58
3632.766692,13285.28421,6.02,19.8,59
3633.266694,13284.77474,6.02,19.8,60
3633.766697,13286.83751,6.02,19.8,60
3634.266688,13288.12938,6.02,19.8,60
3634.766692,13287.86871,6.02,19.8,60
3635.266699,13289.94335,6.02,19.8,60
3635.766694,13292.26718,6.02,19.8,60
3636.266691,13292.78813,6.02,19.8,61
3636.766691,13293.55904,6.02,19.8,61
3637.266702,13294.86278,6.02,19.8,61
3637.766699,13297.18622,6.02,19.8,61
3638.266687,13297.95675,6.02,19.8,61
3638.766689,13298.73914,6.02,19.8,61
3639.266691,13298.47809,6.02,19.8,61
3639.766693,13299.51005,6.02,19.8,61
3640.266704,13299.51005,6.02,19.8,61
3640.76669,13302.60364,6.02,19.8,61
3641.266688,13301.83311,6.02,19.8,61
3641.766694,13302.86431,6.02,19.8,61
3642.266689,13305.70986,6.02,19.8,62
3642.766687,13306.21933,6.02,19.8,62
3643.266699,13309.32517,6.02,19.8,62
3643.766691,13310.61742,6.02,19.9,62
3644.266687,13312.68019,6.02,19.9,63
3644.766692,13314.74258,6.02,19.9,63
3645.266703,13317.83656,6.02,19.9,63
3645.766696,13319.38986,6.02,19.9,63
3646.266689,13319.12842,6.02,19.9,63
3646.766691,13320.42105,6.02,19.9,63
3647.266688,13323.26584,6.02,19.9,63
3647.766695,13324.23809,6.02,19.9,63
3648.2667,13324.75943,6.02,19.9,63
3648.766687,13324.49876,6.02,19.9,63
3649.266916,13336.27062,6.02,19.9,62
3649.766695,13339.37722,6.02,19.9,62
3650.266688,13338.34526,6.02,19.9,62
3650.766689,13337.56325,6.02,19.9,62
3651.266698,13338.85512,6.02,19.9,62
3651.766688,13339.37722,6.02,19.9,62
3652.26669,13340.66871,6.02,19.9,62
3652.766692,13340.40842,6.02,19.9,62
3653.266701,13340.91751,6.02,19.9,62
3653.766697,13339.62565,6.02,19.9,62
3654.266691,13341.94947,6.02,20,62
3654.766688,13343.24134,6.02,19.9,62
3655.266689,13344.53321,6.02,19.9,62
3655.766696,13344.02411,6.02,19.9,62
3656.266703,13344.79426,6.02,19.9,62
3656.76669,13345.30411,6.02,20,62
3657.266691,13346.85703,6.02,19.9,62
3657.766692,13347.1177,6.02,19.9,62
3658.266689,13347.88823,6.02,19.9,62
3658.766691,13347.88823,6.02,20,62
3659.266701,13347.88823,6.02,19.9,62
3659.76669,13346.85703,6.02,20,62
3660.266691,13348.40957,6.02,19.9,61
3660.766687,13347.88823,6.02,19.9,61
3661.266702,13346.59598,6.02,19.9,61
3661.766702,13347.1177,6.02,19.9,61
3662.266687,13345.30411,6.02,19.9,61
3662.766689,13345.05531,6.02,19.9,61
3663.266691,13344.53321,6.02,19.9,61
3663.766694,13344.79426,6.02,19.9,61
3664.266703,13345.30411,6.02,19.9,61
3664.766692,13344.27254,6.02,19.9,61
3665.266688,13345.5644,6.02,19.9,61
3665.766694,13345.30411,6.02,19.9,61
3666.266694,13346.59598,6.02,19.9,62
3666.766688,13347.62756,6.02,19.9,62
3667.266698,13348.65876,6.02,20,62
3667.766691,13349.951,6.02,20,62
3668.266687,13352.53512,6.02,20,63
3668.76669,13356.66029,6.02,20,64
3669.266704,13359.50545,6.02,20,64
3669.766702,13363.87943,6.02,20,65
3670.266691,13365.02967,6.02,20,66
3670.766692,13366.83139,6.02,20,66
3671.266689,13370.69627,6.02,20,66
3671.766696,13373.54144,6.02,20,67
3672.266706,13377.15713,6.02,20,67
3672.766688,13379.21952,6.02,20.1,67
3673.266691,13381.54258,6.02,20.1,67
3673.766697,13384.63617,6.02,20.1,67
3674.26669,13388.76172,6.02,20.1,67
3674.766697,13388.24038,6.02,20.1,67
3675.2667,13390.82411,6.02,20.1,67
3675.766689,13392.1045,6.02,20,67
3676.266689,13393.91847,6.02,20,67
3676.766692,13392.88727,6.02,20,66
3677.266701,13392.36555,6.02,20,65
3677.7667,13390.56344,6.02,20,64
3678.266691,13386.43866,6.02,20,63
3678.76669,13384.89761,6.02,20,63
3679.266691,13386.43866,6.02,20,63
3679.766697,13383.86641,6.02,20,63
3680.266703,13381.80325,6.02,20,62
3680.766914,13382.29665,6.02,19.9,62
3681.266692,13381.00478,6.02,19.9,62
3681.766693,13381.77531,6.02,19.9,62
3682.266691,13379.97359,6.02,19.9,62
3682.766692,13378.42029,6.02,19.9,61
3683.266698,13375.83617,6.02,19.9,61
3683.766691,13374.02258,6.02,19.9,61
3684.266692,13374.28325,6.02,19.9,61
3684.766692,13372.22048,6.02,19.9,61
3685.266702,13368.86584,6.02,19.9,60
3685.766925,13370.05282,6.02,19.9,60
3686.266689,13364.89608,6.02,19.9,60
3686.76669,13362.05091,6.02,19.8,59
3687.266693,13357.66507,6.02,19.9,57
3687.766695,13354.06086,6.02,19.9,55
3688.266705,13352.50833,6.02,19.9,55
3688.766692,13350.1845,6.02,19.9,55
3689.266689,13345.53799,6.02,19.9,54
3689.766695,13345.53799,6.02,19.9,54
3690.266694,13344.24574,6.02,19.9,54
3690.766694,13339.61072,6.02,19.9,54
3691.266699,13337.79675,6.02,19.9,54
3691.766694,13338.05742,6.02,19.9,54
3692.266691,13335.73435,6.02,19.9,53
3692.766691,13333.67196,6.02,19.9,53
3693.266706,13333.67196,6.02,20,53
3693.7667,13330.31656,6.02,20,53
3694.266691,13329.28536,6.02,20,53
3694.766693,13328.76402,6.02,20,53
3695.266694,13327.73244,6.02,20,53
3695.766697,13325.67005,6.02,20,53
3696.266706,13325.67005,6.02,20,53
3696.766689,13322.04249,6.02,20,53
3697.266691,13322.56383,6.02,20,53
3697.766697,13318.68785,6.02,20,53
3698.266689,13318.16612,6.02,20,53
3698.766692,13317.3956,6.02,20,53
3699.266702,13315.07177,6.02,19.9,54
3699.76669,13317.65627,6.02,19.9,54
3700.266691,13315.8423,6.02,19.9,54
3700.766692,13313.7799,6.02,19.9,54
3701.266702,13314.30124,6.02,19.9,54
3701.7667,13310.16421,6.02,19.8,53
3702.266917,13310.52555,6.02,19.8,53
3702.766689,13306.90986,6.02,19.8,53
3703.266692,13303.29416,6.02,19.8,53
3703.7667,13300.20019,6.02,19.7,53
3704.266704,13302.52364,6.02,19.7,53
3704.766692,13299.67923,6.02,19.7,54
3705.266699,13300.20019,6.02,19.7,54
3705.766696,13298.3866,6.02,19.7,55
3706.266692,13298.90833,6.02,19.7,55
3706.766694,13297.35541,6.02,19.7,55
3707.2667,13297.35541,6.02,19.7,55
3707.766693,13295.03196,6.02,19.6,55
3708.266692,13297.09474,6.02,19.7,55
3708.766693,13293.73971,6.02,19.6,55
3709.266705,13291.41627,6.02,19.6,55
3709.766702,13290.89455,6.02,19.6,55
3710.266914,13296.9845,6.02,19.6,55
3710.766693,13294.4,6.02,19.6,55
3711.266699,13297.75502,6.02,19.6,54
3711.766697,13300.33876,6.02,19.6,54
3712.2667,13301.89206,6.02,19.6,54
3712.766694,13304.47656,6.02,19.6,54
3713.266691,13304.47656,6.02,19.6,54
3713.766698,13306.01684,6.02,19.7,55
3714.266693,13305.50775,6.02,19.7,55
3714.76669,13302.12785,6.02,19.7,56
3715.266701,13303.15981,6.02,19.7,56
3715.766699,13304.191,6.02,19.7,57
3716.266691,13305.2222,6.02,19.7,57
3716.766691,13307.54565,6.02,19.7,58
3717.266707,13310.12976,6.02,19.7,58
3717.766699,13312.45321,6.02,19.8,59
3718.266692,13311.16096,6.02,19.8,59
3718.766694,13314.00651,6.02,19.8,60
3719.266691,13315.0377,6.02,19.8,60
3719.766697,13318.6534,6.02,19.8,60
